Distance,Speed,nGear,X,Y,Driver
1491.7602839714764,184.66666666666666,4,-248.0,-1249.0,PIA
1505.4319444444443,195.0,4,-261.0807054354564,-1371.4407985399348,PIA
1514.2319444444445,198.0,4,-267.60213444222916,-1435.5986558366828,PIA
1518.275215560328,200.52,4,-271.0,-1468.0,PIA
1525.6208333333332,205.0,5,-277.7700019020368,-1531.0344113602944,PIA
1531.0818472887129,208.4874976,5,-284.0,-1582.0,PIA
1539.8875,214.0,5,-297.0624995408919,-1671.939275199661,PIA
1544.314769713135,216.18999808,5,-305.0,-1717.0,PIA
1552.1097222222224,220.0,5,-321.09050216562355,-1792.1172652879623,PIA
1568.017289048698,225.5343736,5,-361.0,-1937.0,PIA
1572.2875000000001,227.0,6,-373.4042033879959,-1977.8166697784427,PIA
1573.0542149439816,227.25,6,-376.0,-1986.0,PIA
1587.7541666666664,232.0,6,-449.5701866135254,-2198.3461005939635,PIA
1593.7835940006346,234.3,6,-475.0,-2269.0,PIA
1600.9208333333331,237.0,6,-493.8401275017478,-2320.1129112799917,PIA
1615.1220542949816,239.6624992,6,-519.0,-2381.0,PIA
1622.3430555555553,241.0,6,-543.3406083062713,-2438.7191431454116,PIA
1633.2763888888885,246.0,6,-588.5027999669749,-2548.212489576271,PIA
1635.556231576714,246.57749888,6,-597.0,-2570.0,PIA
1636.9423410289814,246.92749888,6,-602.0,-2583.0,PIA
1655.221179932403,251.47749888,6,-680.0,-2753.0,PIA
1661.3875,253.0,6,-722.0893148697052,-2828.442453048558,PIA
1679.3969118259809,255.52999936,6,-855.0,-3047.0,PIA
1689.9430555555555,257.0,7,-887.7460646088243,-3091.631920290035,PIA
1695.2082029903834,258.3687488,7,-908.0,-3114.0,PIA
1701.4986111111107,260.0,7,-945.1951640062036,-3154.4837652972624,PIA
1711.1332998003998,260.8312496,7,-1017.0,-3229.0,PIA
1713.098611111111,261.0,7,-1031.276402475183,-3242.6964097226714,PIA
1728.6724534455159,263.65,7,-1145.0,-3337.0,PIA
1736.6541666666667,265.0,7,-1213.2925983617613,-3383.5426782816794,PIA
1745.0163460919182,265.6277774222222,7,-1288.0,-3429.0,PIA
1759.8552696217569,266.73888853333335,7,-1415.0,-3495.0,PIA
1763.3541666666667,267.0,7,-1444.9350977943714,-3509.5708833913322,PIA
1773.2848371667455,268.6624992,7,-1538.0,-3554.0,PIA
1775.309722222222,269.0,7,-1560.692193254211,-3564.8203863204485,PIA
1793.4430555555555,272.0,7,-1788.0104019516023,-3673.642439327786,PIA
1794.353303008629,272.0854092721217,7,-1797.0,-3678.0,PIA
1814.8302777777776,274.0,7,-1917.290874562244,-3738.4792861652654,PIA
1824.8731920224423,275.0916672,7,-2001.0,-3781.0,PIA
1842.5302777777777,277.0,7,-2243.7543955931533,-3902.4725504839917,PIA
1846.4754375224616,277.42500053333333,7,-2285.0,-3923.0,PIA
1861.1302777777778,279.0,7,-2353.761483166159,-3956.7117453949495,PIA
1869.7566051365598,279.6937504,7,-2389.0,-3973.0,PIA
1873.5747222222226,280.0,7,-2412.6251465968994,-3983.888298671345,PIA
1891.6856011100565,281.5785879065384,7,-2596.0,-4064.0,PIA
1904.2977840220578,282.67198182458577,7,-2779.0,-4136.0,PIA
1908.0850000000003,283.0,7,-2816.530160433143,-4151.363375709613,PIA
1933.329444444444,284.0,7,-2895.146236599135,-4184.88078766252,PIA
1942.190182612086,283.52916693333333,7,-3064.0,-4227.0,PIA
1948.395939584995,283.2,7,-3239.0,-4270.0,PIA
1952.196111111111,283.0,7,-3320.6844211780776,-4289.839768369567,PIA
1974.0516666666665,281.0,7,-3403.4123536918773,-4303.15897783932,PIA
1979.0074314267706,269.6,7,-3432.0,-4305.0,PIA
1994.786681528031,228.43333333333334,7,-3658.0,-4333.0,PIA
1996.4516666666664,224.0,7,-3677.2880617870264,-4335.380067295266,PIA
2005.8294444444443,211.0,7,-3745.167540558185,-4342.857174411026,PIA
2013.7256823259586,193.3093824,7,-3792.0,-4347.0,PIA
2021.296111111111,174.0,6,-3861.4057286584093,-4353.572043877118,PIA
2024.3796555898978,164.875008,6,-3899.0,-4358.0,PIA
2030.8961111111107,144.0,4,-4001.257584482852,-4372.567832504521,PIA
2034.144846188617,136.44285714285715,4,-4047.0,-4380.0,PIA
2040.3072222222218,121.0,2,-4087.4231750610966,-4389.171455756542,PIA
2045.2729683943132,117.1750016,2,-4105.0,-4399.0,PIA
2046.7516666666663,116.0,2,-4113.268633732305,-4403.7034240210405,PIA
2051.3192052719974,108.4,2,-4146.0,-4427.0,PIA
2051.5516666666663,108.0,2,-4147.741699910086,-4428.761095401828,PIA
2056.0405555555553,101.0,2,-4181.976900398878,-4476.037510208774,PIA
2061.015614069969,95.10277973333334,2,-4215.0,-4535.0,PIA
2065.0405555555553,90.0,2,-4229.7974744726325,-4560.291675442846,PIA
2069.651666666666,83.0,2,-4248.21825113604,-4584.66278781705,PIA
2070.3736440844123,82.6,2,-4254.0,-4592.0,PIA
2070.822916036104,82.35,2,-4258.0,-4597.0,PIA
2076.6738888888885,79.0,2,-4320.405810687573,-4637.3476449947275,PIA
2077.346844358812,78.4,2,-4328.0,-4640.0,PIA
2083.1627777777776,73.0,2,-4392.46002876611,-4650.324734116931,PIA
2085.7255407225534,71.3375008,2,-4416.0,-4651.0,PIA
2089.296111111111,69.0,2,-4439.868170316188,-4650.407642317625,PIA
2092.296297888189,71.18571337142858,2,-4459.0,-4648.0,PIA
2094.9738888888887,73.0,2,-4478.992888598517,-4644.352084231595,PIA
2120.8340078104566,103.9924017193417,2,-4697.0,-4601.0,PIA
2121.836388888889,105.0,2,-4704.84846669275,-4600.417646673412,PIA
2130.1129002464504,120.40000426666667,2,-4780.0,-4601.0,PIA
2134.736388888889,129.0,2,-4850.381639343404,-4609.016725959919,PIA
2137.234466781185,129.0,2,-4888.0,-4614.0,PIA
2140.4697222222226,129.0,2,-4926.806344856708,-4619.495707220676,PIA
2150.4697222222226,150.0,3,-4996.839119927958,-4631.242328378487,PIA
2154.3280760503153,152.28930886468072,3,-5026.0,-4636.0,PIA
2157.2713888888893,154.0,3,-5050.369948250948,-4639.817666564219,PIA
2162.3472749456773,160.0,3,-5106.0,-4648.0,PIA
2170.4158333333335,169.0,3,-5247.473123219409,-4667.56135799829,PIA
2171.057744978797,169.58499712,3,-5258.0,-4669.0,PIA
2191.1936111111117,187.0,3,-5465.392699849945,-4696.439164709524,PIA
2191.842759185867,187.42,3,-5470.0,-4697.0,PIA
2213.526944444445,201.0,5,-5604.418703828507,-4712.216007771194,PIA
2217.753365687334,204.041664,5,-5642.0,-4717.0,PIA
2220.088717108555,205.70833066666665,5,-5665.0,-4720.0,PIA
2227.5936111111114,211.0,5,-5732.689363334053,-4728.325792847802,PIA
2233.175663245395,213.78999808,5,-5793.0,-4735.0,PIA
2239.6491666666666,217.0,5,-5887.582660965588,-4744.870591577015,PIA
2249.3825,219.0,5,-6038.546486927667,-4760.06332478872,PIA
2250.184850777203,219.4333312,5,-6048.0,-4761.0,PIA
2264.5158333333334,227.0,5,-6142.545864770899,-4769.885612910639,PIA
2274.3444266419824,229.53333333333333,5,-6200.0,-4774.0,PIA
2279.9158333333335,231.0,5,-6250.00443484716,-4777.3756483108755,PIA
2290.33200176336,221.38889244444445,5,-6368.0,-4785.0,PIA
2301.0158333333334,211.0,5,-6486.119223076971,-4792.464808564343,PIA
2302.8652548471705,209.4678601142857,5,-6505.0,-4794.0,PIA
2313.8654863185175,200.18214582857144,5,-6607.0,-4807.0,PIA
2316.4158333333335,198.0,5,-6629.539912265326,-4811.877655704013,PIA
2324.993611111111,193.0,4,-6703.633280821015,-4835.639872238828,PIA
2325.6258664609154,192.65,4,-6709.0,-4838.0,PIA
2334.979668161938,187.3708352,4,-6786.0,-4883.0,PIA
2337.393611111111,186.0,4,-6804.32445958613,-4896.874977657289,PIA
2345.267794680601,186.34772712727272,4,-6863.0,-4952.0,PIA
2359.8772067241484,186.98409076363637,4,-6982.0,-5101.0,PIA
2360.249166666667,187.0,4,-6984.166467870695,-5104.03836280785,PIA
2375.0050383707717,193.8249984,4,-7038.0,-5194.0,PIA
2377.5825,195.0,4,-7048.004275544054,-5212.73702702566,PIA
2387.169875707055,199.3249984,4,-7091.0,-5303.0,PIA
2388.6936111111113,200.0,5,-7098.05401825207,-5321.293619327072,PIA
2404.5900535601013,207.50749824,5,-7163.0,-5530.0,PIA
2412.1380555555556,211.0,5,-7176.064057745337,-5583.937127788918,PIA
2422.4991075230073,215.3249984,5,-7185.0,-5642.0,PIA
2424.1380555555556,216.0,5,-7187.039430465841,-5655.099058360923,PIA
2436.0725911066647,220.8249984,5,-7204.0,-5770.0,PIA
2444.0491666666667,224.0,5,-7211.456556652169,-5843.271429600396,PIA
2446.1295142435874,224.65999872,5,-7213.0,-5863.0,PIA
2456.715833333333,228.0,6,-7219.111457854342,-5969.918328196142,PIA
2458.7590167142876,228.59627352895345,6,-7220.0,-5990.0,PIA
2467.0466666666666,231.0,6,-7222.527713160529,-6067.019339452479,PIA
2472.9431470936747,232.01111182222223,6,-7217.0,-6130.0,PIA
2490.5466666666666,235.0,6,-7152.127458964012,-6364.109914286994,PIA
2491.2683061983553,235.11000064,6,-7149.0,-6371.0,PIA
2503.7133333333336,237.0,6,-7095.45030250628,-6432.7912608200695,PIA
2517.883543688746,240.3568192,6,-7023.0,-6511.0,PIA
2533.5355555555557,244.0,6,-6926.170465454465,-6739.6424971943015,PIA
2534.291965591679,244.15320420667112,6,-6923.0,-6748.0,PIA
2555.04405031403,248.33147644229948,6,-6891.0,-6855.0,PIA
2558.366388888889,249.0,6,-6884.694731048321,-6877.688025513375,PIA
2573.026227488025,249.0,6,-6844.0,-7028.0,PIA
2574.9663888888895,249.0,6,-6838.259663278948,-7053.092294050471,PIA
2594.1775000000007,247.0,6,-6786.429156664143,-7320.9048266732025,PIA
2594.966637068285,245.74,6,-6785.0,-7329.0,PIA
2606.733055555556,226.0,6,-6773.417972731252,-7402.785012143303,PIA
2615.170233293456,205.60000853333332,6,-6768.0,-7455.0,PIA
2619.6663888888893,194.0,5,-6762.8190213250045,-7503.722473502713,PIA
2627.2556967531436,184.16428982857144,5,-6753.0,-7600.0,PIA
2633.355277777778,176.0,4,-6748.458533864389,-7657.27369510126,PIA
2640.866388888889,169.0,4,-6746.1270812458615,-7717.3973938991185,PIA
2641.4608077633134,168.5125024,4,-6746.0,-7723.0,PIA
2650.226055949662,161.05,4,-6746.0,-7817.0,PIA
2654.821944444445,157.0,3,-6749.227443419607,-7862.278876109802,PIA
2662.809031127974,150.6,3,-6768.0,-7929.0,PIA
2664.7552777777782,149.0,3,-6777.2402932030545,-7943.477422637902,PIA
2673.0905211743284,143.7,3,-6834.0,-8003.0,PIA
2677.2886111111115,141.0,3,-6865.06096669822,-8037.772463662252,PIA
2680.879496220198,140.61666666666667,3,-6886.0,-8070.0,PIA
2686.621944444445,140.0,3,-6899.505707282483,-8126.673635907816,PIA
2689.398791877315,138.1750016,3,-6900.0,-8160.0,PIA
2692.6663888888893,136.0,3,-6896.912471052481,-8206.097479451215,PIA
2700.5345963906525,133.71785782857143,3,-6881.0,-8320.0,PIA
2703.0108333333337,133.0,3,-6877.674003696048,-8342.44532455563,PIA
2710.455277777778,134.0,3,-6872.777442319196,-8371.152747933307,PIA
2716.954751630407,135.72999936,3,-6854.0,-8430.0,PIA
2718.0108333333337,136.0,3,-6849.0126996754925,-8445.30037360053,PIA
2724.2526645372814,144.14285714285714,3,-6816.0,-8545.0,PIA
2729.7552777777782,151.0,3,-6796.601056521796,-8599.446674585442,PIA
2740.488611111112,161.0,3,-6771.281379541427,-8653.373402578714,PIA
2742.051391363227,162.7416632888889,3,-6766.0,-8664.0,PIA
2758.1326779721435,179.6305521777778,3,-6694.0,-8802.0,PIA
2758.488611111112,180.0,4,-6692.319221393217,-8804.834117943796,PIA
2766.621944444445,183.0,4,-6653.399515774407,-8865.018302060962,PIA
2767.285577564874,183.2437488,4,-6650.0,-8870.0,PIA
2774.888611111112,186.0,4,-6607.848692419948,-8929.752747061486,PIA
2778.759796474236,190.5,4,-6583.0,-8962.0,PIA
2783.5997222222227,196.0,4,-6547.871184561372,-9004.477377038525,PIA
2792.1713952662435,198.73214171428572,4,-6476.0,-9080.0,PIA
2799.233055555556,201.0,4,-6408.304140257036,-9135.249317473688,PIA
2812.0863888888894,192.0,4,-6284.30383926206,-9215.376275079658,PIA
2812.6580868868127,191.312496,4,-6280.0,-9218.0,PIA
2820.1752777777783,182.0,4,-6234.531895727208,-9244.400111992763,PIA
2829.3303005345883,159.39285028571427,4,-6183.0,-9271.0,PIA
2831.9975000000004,152.0,3,-6160.108324004991,-9283.046882635323,PIA
2835.9963755915583,138.58749226666666,3,-6121.0,-9304.0,PIA
2840.1975000000007,123.0,3,-6081.289477237051,-9326.336885531791,PIA
2841.728141872659,119.30249536,3,-6067.0,-9335.0,PIA
2850.453010874272,94.58,3,-5989.0,-9394.0,PIA
2850.641944444445,94.0,2,-5987.544014053197,-9395.384293318271,PIA
2852.7578834089354,91.09794826818066,2,-5972.0,-9412.0,PIA
2858.938532662813,82.16856460412725,2,-5934.0,-9485.0,PIA
2860.3975000000005,80.0,2,-5929.7284252345735,-9497.820478703183,PIA
2863.7752777777782,76.0,2,-5927.855754159541,-9517.697168879715,PIA
2865.6717426722753,74.85,2,-5929.0,-9531.0,PIA
2868.641944444445,73.0,2,-5932.800457435527,-9559.349918405363,PIA
2872.329656939154,70.12,2,-5940.0,-9599.0,PIA
2875.5968532235447,67.42,2,-5951.0,-9631.0,PIA
2876.0863888888894,67.0,2,-5954.804948155366,-9637.663719299988,PIA
2878.6782623576187,63.1750016,2,-5982.0,-9678.0,PIA
2880.153055555556,61.0,2,-5992.7938903184095,-9692.571278723886,PIA
2885.716684349879,64.12,2,-6015.0,-9708.0,PIA
2887.375277777778,65.0,2,-6027.561113345735,-9714.767780297614,PIA
2890.339442616629,68.04,2,-6055.0,-9728.0,PIA
2893.629275534736,71.25999872,2,-6086.0,-9738.0,PIA
2895.486388888889,73.0,2,-6102.718961059893,-9742.9382800008,PIA
2900.302134507838,80.9874976,2,-6150.0,-9754.0,PIA
2900.9530555555557,82.0,2,-6157.7816210836945,-9755.20396223784,PIA
2906.0641666666666,92.0,2,-6222.280455159366,-9762.614201657347,PIA
2906.4081982142593,92.4874976,2,-6226.0,-9763.0,PIA
2910.4197222222224,98.0,2,-6261.222432126384,-9766.535907718935,PIA
2915.264166666667,109.0,2,-6296.716622290954,-9769.39072101258,PIA
2916.343051169153,110.546872,2,-6306.0,-9770.0,PIA
2922.661906912079,118.984372,2,-6366.0,-9773.0,PIA
2926.286388888889,124.0,2,-6402.333625871919,-9773.394464131155,PIA
2929.179033236979,119.14444444444445,2,-6433.0,-9773.0,PIA
2933.802593964028,110.6472256,2,-6485.0,-9771.0,PIA
2936.786388888889,105.0,2,-6516.961508724835,-9768.182584885086,PIA
2940.453495671461,100.0125024,2,-6553.0,-9764.0,PIA
2941.1863888888893,99.0,2,-6559.743259685081,-9763.239418721527,PIA
2945.4086111111114,95.0,2,-6595.850496819141,-9759.287028984234,PIA
2949.151076997666,90.6968768,2,-6636.0,-9749.0,PIA
2953.053055555556,86.0,2,-6691.21014383224,-9725.9947487189,PIA
2953.356779898653,85.8375008,2,-6695.0,-9724.0,PIA
2956.786388888889,84.0,2,-6728.349730983064,-9700.756851371152,PIA
2963.1282444624576,84.0,2,-6759.0,-9656.0,PIA
2964.253055555556,84.0,2,-6763.098936258453,-9648.427656081316,PIA
2970.253055555556,90.0,2,-6780.135102328182,-9609.28428818716,PIA
2973.8080132447994,94.156248,2,-6789.0,-9581.0,PIA
2978.314098704158,99.125,2,-6800.0,-9538.0,PIA
2979.1419444444446,100.0,2,-6801.948954534623,-9529.281598969532,PIA
2985.395277777778,112.0,2,-6815.957057512982,-9458.827954762266,PIA
2987.775940909128,115.0,2,-6821.0,-9435.0,PIA
2993.5286111111113,122.0,2,-6832.8982504774385,-9386.450062433365,PIA
2996.667732327392,124.2750016,2,-6840.0,-9361.0,PIA
3002.0619444444446,128.0,2,-6853.418289851465,-9317.044824907167,PIA
3006.5532497568197,136.63333831111112,2,-6874.0,-9271.0,PIA
3016.3452429154777,153.74444942222223,2,-6947.0,-9143.0,PIA
3017.6619444444445,156.0,3,-6955.180053475377,-9129.651437257351,PIA
3025.0397222222227,166.0,3,-6987.273072610914,-9081.57870586222,PIA
3035.4610384996636,175.275,3,-7024.0,-9033.0,PIA
3041.0397222222223,180.0,4,-7052.011112059837,-8993.224311277027,PIA
3052.4160796190995,188.9899762221592,4,-7115.0,-8897.0,PIA
3062.482265441923,196.70175170698718,4,-7162.0,-8812.0,PIA
3062.873888888889,197.0,4,-7163.734633898446,-8808.590802338404,PIA
3076.4738888888887,204.0,5,-7220.339078991512,-8685.3943362619,PIA
3077.170185680561,204.47142857142856,5,-7223.0,-8679.0,PIA
3086.6329007349455,210.75714285714287,5,-7257.0,-8592.0,PIA
3093.196111111111,215.0,5,-7278.846904175188,-8531.475351321333,PIA
3100.2080316314677,218.76666453333334,5,-7301.0,-8466.0,PIA
3110.284835467045,224.06666666666666,5,-7331.0,-8371.0,PIA
3115.8961111111107,227.0,5,-7346.59659147612,-8321.151065082007,PIA
3119.2193398606687,227.92857142857142,5,-7357.0,-8287.0,PIA
3133.9405555555554,232.0,6,-7419.183421638244,-8071.937557092704,PIA
3138.69420261404,234.4,6,-7438.0,-8005.0,PIA
3149.940555555556,240.0,6,-7473.520693752394,-7875.249139673935,PIA
3160.7405555555556,243.0,6,-7497.910595325705,-7783.030072958407,PIA
3165.734256178271,244.56428434285715,6,-7507.0,-7749.0,PIA
3180.1072222222224,249.0,6,-7526.211934427218,-7678.39183147977,PIA
3190.854676866338,251.54999893333334,6,-7544.0,-7600.0,PIA
3205.6072222222224,255.0,6,-7582.762982670722,-7407.281454136331,PIA
3215.256851356363,258.3249984,6,-7605.0,-7285.0,PIA
3228.9849999999997,263.0,7,-7621.707640868611,-7166.62217445889,PIA
3240.8072222222218,266.0,7,-7627.751216015457,-7089.333664246083,PIA
3247.732624409012,267.1624992,7,-7633.0,-7029.0,PIA
3258.7405555555556,269.0,7,-7643.285084530352,-6911.978931879132,PIA
3259.6405104609767,269.0857142857143,7,-7644.0,-6902.0,PIA
3267.222538714592,269.8071424,7,-7649.0,-6818.0,PIA
3279.8183333333336,271.0,7,-7657.394769872722,-6684.948406020689,PIA
3282.2455962780414,271.6,7,-7659.0,-6660.0,PIA
3291.996111111111,274.0,7,-7665.242881109445,-6561.310360873309,PIA
3295.743743142921,274.6124992,7,-7667.557242166019,-6523.997942855529,PIA
0.0632859238879463,276.0889641199064,7,-7674.509284512915,-6428.466224448092,SAI
6.371084439123208,277.8185059800156,7,-7678.0,-6342.0,SAI
18.037777777777777,281.0,7,-7679.354393584941,-6206.33740686995,SAI
33.81555555555555,284.0,7,-7673.230138155628,-6065.782953030594,SAI
41.01834094738753,284.9784950873703,7,-7670.0,-6011.0,SAI
56.05805555555554,287.0,7,-7663.098206710589,-5914.258868391648,SAI
70.23694028458868,287.66153846153844,7,-7655.0,-5820.0,SAI
89.89673899305643,288.5846153846154,7,-7634.0,-5629.0,SAI
97.8025,289.0,7,-7612.629024783888,-5496.743583881107,SAI
105.30340012450067,266.6,7,-7589.0,-5363.0,SAI
117.80249999999998,225.0,7,-7562.745638691444,-5229.346349499047,SAI
130.9358333333333,197.0,7,-7544.991506582201,-5168.406282459211,SAI
133.5841879465843,189.0500096,7,-7539.0,-5146.0,SAI
135.51711946544705,183.0500096,7,-7534.0,-5127.0,SAI
138.6247222222222,173.0,7,-7525.520191243744,-5095.15334515591,SAI
144.26805705869353,163.1,7,-7509.0,-5035.0,SAI
154.5136111111111,143.0,7,-7477.044240999204,-4928.27842849913,SAI
155.76797077711285,141.5562528,7,-7473.0,-4916.0,SAI
160.5580555555555,136.0,7,-7456.961556230734,-4869.947274017695,SAI
164.62008123883768,132.4,7,-7443.0,-4832.0,SAI
170.4358333333333,127.0,4,-7421.252612023081,-4779.750876407118,SAI
171.51164056239733,125.72,4,-7415.0,-4769.0,SAI
177.04694444444442,119.0,3,-7367.595708575678,-4706.41276218453,SAI
179.41591988104162,118.64,3,-7347.0,-4684.0,SAI
183.6025,118.0,3,-7316.621028108695,-4657.663954419654,SAI
189.99138888888888,115.0,3,-7280.126233859353,-4645.197884612979,SAI
194.29026679574434,116.32999936,3,-7247.0,-4637.0,SAI
196.49138888888888,117.0,3,-7226.519243652497,-4631.578908840184,SAI
200.94421675808826,119.770832,3,-7182.0,-4620.0,SAI
202.30833572515144,120.60416533333333,3,-7169.0,-4617.0,SAI
204.6247222222222,122.0,3,-7146.7063618606,-4612.509353653202,SAI
211.79138888888886,129.0,3,-7076.046767332948,-4602.409687309739,SAI
213.01826164868615,130.37499733333334,3,-7064.0,-4601.0,SAI
219.13112158751346,137.0,3,-7005.0,-4595.0,SAI
221.05805555555554,139.0,3,-6987.239223754417,-4593.43576523458,SAI
225.7463557721037,146.7687456,3,-6945.0,-4590.0,SAI
227.72472222222223,150.0,3,-6926.757753493752,-4588.537458300926,SAI
238.05805555555554,155.0,3,-6828.432374944856,-4580.47993716041,SAI
238.64928239681092,155.71499648,3,-6823.0,-4580.0,SAI
243.28750648812508,161.16,3,-6780.0,-4576.0,SAI
257.7247222222222,177.0,4,-6601.152206797567,-4555.98376992943,SAI
263.5000992907487,181.51999744,4,-6538.0,-4548.0,SAI
268.0025,185.0,4,-6499.077385709989,-4542.6035373391405,SAI
280.8025,192.0,4,-6415.664809121534,-4527.8616671342625,SAI
283.7276115836299,194.20833066666665,4,-6392.0,-4523.0,SAI
293.87247726218936,201.70833066666665,4,-6295.0,-4502.0,SAI
294.26916666666665,202.0,5,-6291.0935733925,-4501.1293613639045,SAI
303.3802777777778,205.0,5,-6202.3550869113815,-4480.812278077547,SAI
307.59839400300876,206.8249984,5,-6162.0,-4471.0,SAI
312.6691666666667,209.0,5,-6113.894886861381,-4458.727086044926,SAI
316.94661836862304,210.2166656,5,-6072.0,-4448.0,SAI
326.8691666666667,213.0,5,-5966.753760948561,-4422.204325525706,SAI
333.7685713057852,217.51999744,5,-5896.0,-4405.0,SAI
339.14694444444444,221.0,5,-5845.009442740988,-4392.400372623016,SAI
349.1469444444444,225.0,5,-5757.243713762281,-4370.349713515759,SAI
351.18117428761036,225.7977840749534,5,-5740.0,-4366.0,SAI
369.41293621377565,232.77839473079575,5,-5567.0,-4322.0,SAI
372.6119444444444,234.0,6,-5520.964407017297,-4310.16498727409,SAI
381.1503162352621,234.8187504,6,-5392.0,-4277.0,SAI
383.0563888888889,235.0,6,-5370.089491093972,-4271.406265265846,SAI
393.65638888888884,240.0,6,-5298.91019576355,-4253.658498370056,SAI
403.94749517980335,242.07272727272726,6,-5239.0,-4242.0,SAI
420.41583378156076,245.34545454545454,6,-5080.0,-4217.0,SAI
423.72305555555545,246.0,6,-5047.208938235889,-4213.152426473759,SAI
431.45723236267327,248.1,6,-4971.0,-4206.0,SAI
434.7897222222221,249.0,6,-4937.067110570986,-4203.31938122541,SAI
448.78972222222205,252.0,6,-4786.453630886752,-4192.249974856001,SAI
456.62164978929565,252.0,6,-4695.0,-4176.0,SAI
459.98972222222204,252.0,6,-4654.183286719728,-4165.836883270415,SAI
485.5897222222221,256.0,6,-4358.55313218641,-4055.325012175123,SAI
486.5184211997162,256.1083328,6,-4351.0,-4052.0,SAI
502.78972222222217,258.0,7,-4262.1382605187555,-4007.500868127777,SAI
512.381000512998,260.0625,7,-4207.0,-3978.0,SAI
525.653225548583,262.890624,7,-4088.0,-3920.0,SAI
526.1674999999998,263.0,7,-4081.902575550957,-3917.3222806750127,SAI
541.8444843391926,264.77499946666666,7,-3872.0,-3833.0,SAI
543.8341666666664,265.0,7,-3852.2263832872104,-3825.639554647058,SAI
558.6119444444442,266.0,7,-3766.183333993106,-3798.885098872122,SAI
564.0561063852887,267.09499904,7,-3731.0,-3790.0,SAI
573.5563888888886,269.0,7,-3646.3654862312183,-3769.232253055235,SAI
577.4311750356803,268.74,7,-3601.0,-3760.0,SAI
588.4452777777775,268.0,7,-3433.7925431163667,-3733.708004969807,SAI
599.8421967241094,268.95,7,-3269.0,-3712.0,SAI
612.4452777777774,270.0,7,-3174.4404675412693,-3700.6854584138987,SAI
628.2163569710617,266.4500010666667,7,-3090.0,-3690.0,SAI
630.1786111111107,266.0,7,-3072.744862638974,-3687.437000057309,SAI
639.6220613209454,259.4,7,-2976.0,-3672.0,SAI
649.7786111111109,252.0,7,-2881.416953650084,-3653.395654017152,SAI
658.3176375347471,242.7,7,-2790.0,-3623.0,SAI
672.803983151912,225.79090909090908,7,-2585.0,-3523.0,SAI
676.7897222222219,221.0,7,-2545.3931435272343,-3500.2257472035317,SAI
695.0119444444442,205.0,5,-2460.7788659939924,-3425.846554142773,SAI
695.7380499409729,204.61000192,5,-2457.0,-3422.0,SAI
706.0674999999998,199.0,5,-2391.0056294019837,-3349.9683604169927,SAI
707.8641027028351,198.1750016,5,-2378.0,-3331.0,SAI
718.9341666666664,193.0,4,-2299.1211278408473,-3180.9155780449773,SAI
719.5642430997941,192.58,4,-2296.0,-3174.0,SAI
729.2674999999997,186.0,4,-2275.7306584563494,-3112.4128460497295,SAI
734.9058161051524,183.2,4,-2273.0,-3083.0,SAI
743.189722222222,179.0,4,-2265.8809489890505,-3014.8474411800544,SAI
750.5876657300665,174.218752,4,-2262.0,-2941.0,SAI
750.9230555555554,174.0,4,-2262.0021653866047,-2937.6309637735767,SAI
759.1274392138142,171.11666773333334,4,-2267.0,-2855.0,SAI
762.2563888888888,170.0,4,-2271.4286929897316,-2823.7388185852215,SAI
768.3882075399256,167.34000128,4,-2284.0,-2763.0,SAI
771.4786111111109,166.0,4,-2291.9906779043654,-2732.9826676773487,SAI
780.439006231253,167.59556814990682,4,-2321.0,-2649.0,SAI
787.9984884428857,168.92520827482917,4,-2352.0,-2581.0,SAI
788.4255555555554,169.0,4,-2353.9063129993347,-2577.2084428320713,SAI
799.9588888888887,173.0,4,-2410.8416920389673,-2476.9830812166647,SAI
800.550774316524,173.33855792580655,4,-2414.0,-2472.0,SAI
809.5841224176179,178.38871545806336,4,-2464.0,-2399.0,SAI
816.086111111111,182.0,4,-2501.9239269059026,-2350.462102311888,SAI
818.706069792199,181.22,4,-2521.0,-2327.0,SAI
826.0305555555555,179.0,4,-2592.3602503094185,-2240.2039353698883,SAI
831.3302699751744,174.64444444444445,4,-2640.0,-2182.0,SAI
842.5305555555556,165.0,4,-2679.908430588645,-2127.243637421736,SAI
844.8534028658531,163.7,4,-2687.0,-2114.0,SAI
853.1305555555556,159.0,4,-2722.2591085179224,-2042.1141667329766,SAI
856.1985681709663,156.6,4,-2734.0,-2014.0,SAI
863.1972222222222,151.0,4,-2749.0568817105855,-1952.333102363281,SAI
864.5661608717111,150.72500053333334,4,-2749.0,-1935.0,SAI
872.800141450209,149.06666666666666,4,-2730.0,-1796.0,SAI
873.1305555555556,149.0,4,-2729.0970141837406,-1791.2396124928769,SAI
884.7194444444445,149.0,4,-2701.5433589122445,-1705.8291353423929,SAI
891.4750000000001,152.0,4,-2680.353710443372,-1672.3290402377024,SAI
892.8419717730471,152.8,4,-2675.0,-1663.0,SAI
898.4083333333335,156.0,4,-2649.8658890611878,-1616.9204349933098,SAI
904.4581931538833,162.05,4,-2612.0,-1555.0,SAI
909.5416666666667,167.0,4,-2567.5495490482044,-1493.6831847265153,SAI
917.7201427443617,171.3,4,-2491.0,-1397.0,SAI
923.0750000000002,174.0,4,-2456.3175739687995,-1355.2193551506514,SAI
940.1416666666669,192.0,4,-2388.6547305479817,-1283.000195145989,SAI
