Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z,Driver
2024-05-25 14:58:28.495,0 days 01:11:23.812000,16,490.9177777777777,0 days 00:00:01.367000,10619.0,266.25,7,0.0,True,8,pos,106.31078662105818,0.032173829314070354,OnTrack,-7615.0,-5502.0,514.0,PIA
2024-05-25 14:58:28.675,0 days 01:11:23.992000,16,492.56777777777774,0 days 00:00:01.547000,9989.0,240.9375,7,0.0,True,8,pos,117.7369926573622,0.035631849091779584,OnTrack,-7576.0,-5303.0,519.0,PIA
2024-05-25 14:58:28.703,0 days 01:11:24.020000,16,492.8244444444444,0 days 00:00:01.575000,9891.0,237.0,7,0.0,True,8,car,119.44166666666666,0.03614775055723474,OnTrack,-7571.762077864738,-5282.050756779097,519.4109523103002,PIA
2024-05-25 14:58:28.863,0 days 01:11:24.180000,16,495.4911111111111,0 days 00:00:01.735000,9506.0,210.0,7,0.0,True,8,car,128.775,0.03897238466203506,OnTrack,-7562.223238535502,-5237.214988040509,519.8082265592927,PIA
2024-05-25 14:58:28.995,0 days 01:11:24.312000,16,498.6077777777777,0 days 00:00:01.867000,10430.0,191.025,7,0.0,True,8,pos,135.69488044926095,0.04106661291040542,OnTrack,-7554.0,-5208.0,520.0,PIA
2024-05-25 14:58:29.023,0 days 01:11:24.340000,16,499.2688888888888,0 days 00:00:01.895000,10626.0,187.0,7,0.0,True,8,car,137.0861111111111,0.04148765407916676,OnTrack,-7550.832492233238,-5196.347220637765,520.1953851151752,PIA
2024-05-25 14:58:29.303,0 days 01:11:24.620000,16,505.9577777777776,0 days 00:00:02.175000,11173.0,166.0,7,0.0,True,8,car,149.9972222222222,0.045395064590807194,OnTrack,-7501.753740076955,-5013.033662892421,524.2938939094346,PIA
2024-05-25 14:58:29.356,0 days 01:11:24.673000,16,507.2238873599998,0 days 00:00:02.228000,10894.750336,163.6812528,7,0.0,True,8,pos,152.37789758841768,0.04611555067993009,OnTrack,-7495.0,-4988.0,525.0,PIA
2024-05-25 14:58:29.463,0 days 01:11:24.780000,16,509.77999999999986,0 days 00:00:02.335000,10333.0,159.0,6,0.0,True,8,car,157.06388888888887,0.04753371612729886,OnTrack,-7486.450034539459,-4956.8791209243855,526.1390213592327,PIA
2024-05-25 14:58:29.656,0 days 01:11:24.973000,16,514.3369429333333,0 days 00:00:02.528000,9807.6782992,145.1281296,6,0.0,True,8,pos,164.5271207132811,0.04979238389264272,OnTrack,-7477.0,-4928.0,528.0,PIA
2024-05-25 14:58:29.783,0 days 01:11:25.100000,16,517.3355555555555,0 days 00:00:02.655000,9462.0,136.0,3,0.0,True,8,car,169.15277777777774,0.051192289824944975,OnTrack,-7463.183656860513,-4887.776351841725,529.9032012873212,PIA
2024-05-25 14:58:29.916,0 days 01:11:25.233000,16,520.2911096888888,0 days 00:00:02.788000,9322.350067200001,132.6750016,3,0.0,True,8,pos,174.01332843759613,0.0526632838065699,OnTrack,-7445.0,-4838.0,532.0,PIA
2024-05-25 14:58:29.983,0 days 01:11:25.300000,16,521.7799999999999,0 days 00:00:02.855000,9252.0,131.0,3,0.0,False,8,car,176.43055555555551,0.053394831894759506,OnTrack,-7435.723852191623,-4814.890181952979,532.8900832597974,PIA
2024-05-25 14:58:30.196,0 days 01:11:25.513000,16,526.1583320177776,0 days 00:00:03.068000,8839.9782488,127.0062512,3,0.0,False,8,pos,183.87778505358852,0.055648656726161545,OnTrack,-7404.0,-4750.0,535.0,PIA
2024-05-25 14:58:30.303,0 days 01:11:25.620000,16,528.3577777777776,0 days 00:00:03.175000,8633.0,125.0,3,0.0,False,8,car,187.54166666666663,0.05675749154333131,OnTrack,-7385.0362012864125,-4722.168572884429,535.6691237240914,PIA
2024-05-25 14:58:30.375,0 days 01:11:25.692000,16,529.7977777777776,0 days 00:00:03.247000,8706.08,123.92,3,5.3999999999999995,False,8,pos,189.9924791331355,0.05749920388018036,OnTrack,-7372.0,-4706.0,536.0,PIA
2024-05-25 14:58:30.503,0 days 01:11:25.820000,16,532.3577777777775,0 days 00:00:03.375000,8836.0,122.0,3,15.0,False,8,car,194.3194444444444,0.05880871392896011,OnTrack,-7347.646234999137,-4682.697377309863,536.4796027623922,PIA
2024-05-25 14:58:30.556,0 days 01:11:25.873000,16,533.2411100444442,0 days 00:00:03.428000,8852.846408228572,121.81071451428572,3,17.839282285714287,False,8,pos,196.0992525977143,0.0593473539442881,OnTrack,-7329.0,-4672.0,537.0,PIA
2024-05-25 14:58:30.716,0 days 01:11:26.033000,16,535.907776711111,0 days 00:00:03.588000,8903.703551085715,121.23928594285714,3,26.410710857142856,False,8,pos,201.4537684405471,0.060967841236897996,OnTrack,-7239.0,-4634.0,540.0,PIA
2024-05-25 14:58:30.783,0 days 01:11:26.100000,16,537.0244444444443,0 days 00:00:03.655000,8925.0,121.0,3,30.0,False,8,car,203.7305555555555,0.06165688665130042,OnTrack,-7207.352109880246,-4622.455395429289,541.1625792864132,PIA
2024-05-25 14:58:30.943,0 days 01:11:26.260000,16,539.4244444444442,0 days 00:00:03.815000,9654.0,125.0,3,64.0,False,8,car,209.28611111111107,0.06333821647558632,OnTrack,-7160.147801205943,-4609.891881156358,543.2312695552747,PIA
2024-05-25 14:58:31.195,0 days 01:11:26.512000,16,542.1544444444443,0 days 00:00:04.067000,10039.0,129.9,3,72.4,False,8,pos,218.408247066324,0.06609893393927058,OnTrack,-7107.0,-4606.0,546.0,PIA
2024-05-25 14:58:31.303,0 days 01:11:26.620000,16,543.3244444444442,0 days 00:00:04.175000,10204.0,132.0,3,76.0,False,8,car,222.48611111111106,0.06733305613808963,OnTrack,-7074.058688374974,-4602.126147708521,547.4666381603503,PIA
2024-05-25 14:58:31.416,0 days 01:11:26.733000,16,544.2661105777776,0 days 00:00:04.288000,10514.3462528,136.4392832,3,84.4749952,False,8,pos,226.87161199569096,0.06866028135579137,OnTrack,-7027.0,-4597.0,550.0,PIA
2024-05-25 14:58:31.583,0 days 01:11:26.900000,16,545.6577777777775,0 days 00:00:04.455000,10973.0,143.0,3,97.0,False,8,car,233.6083333333333,0.07069907844631,OnTrack,-6926.934791886294,-4588.399187958789,556.8465344082574,PIA
2024-05-25 14:58:31.636,0 days 01:11:26.953000,16,545.9669440711108,0 days 00:00:04.508000,11038.5874208,146.312496,3,97.6624992,False,8,pos,235.82103657596693,0.07136872955805414,OnTrack,-6898.0,-4586.0,559.0,PIA
2024-05-25 14:58:31.743,0 days 01:11:27.060000,16,546.5911111111109,0 days 00:00:04.615000,11171.0,153.0,3,99.0,False,8,car,240.4083333333333,0.07275702615123596,OnTrack,-6852.1206832433045,-4582.112772617472,562.681107010715,PIA
2024-05-25 14:58:31.896,0 days 01:11:27.213000,16,547.0586109155554,0 days 00:00:04.768000,10789.9345344,159.2156224,3,99.0,False,8,pos,247.28369642254216,0.07483778169387859,OnTrack,-6803.0,-4578.0,567.0,PIA
2024-05-25 14:58:32.063,0 days 01:11:27.380000,16,547.5688888888888,0 days 00:00:04.935000,10374.0,166.0,4,99.0,False,8,car,255.16388888888883,0.0772226381645393,OnTrack,-6748.957347584555,-4574.066710878046,571.5225560981446,PIA
2024-05-25 14:58:32.256,0 days 01:11:27.573000,16,547.7833332622221,0 days 00:00:05.128000,10875.7998336,174.9607113142857,4,99.0,False,8,pos,264.6817220098064,0.08010310916851875,OnTrack,-6634.0,-4561.0,581.0,PIA
2024-05-25 14:58:32.343,0 days 01:11:27.660000,16,547.8799999999999,0 days 00:00:05.215000,11102.0,179.0,4,99.0,False,8,car,269.08611111111105,0.08143605070419976,OnTrack,-6543.494629717051,-4548.481600650906,588.5280282321173,PIA
2024-05-25 14:58:32.416,0 days 01:11:27.733000,16,547.8394444799999,0 days 00:00:05.288000,11229.749888,181.4333312,4,99.0,False,8,pos,272.82763648575326,0.08256838358032727,OnTrack,-6477.0,-4539.0,594.0,PIA
2024-05-25 14:58:32.583,0 days 01:11:27.900000,16,547.7466666666664,0 days 00:00:05.455000,11522.0,187.0,4,99.0,False,8,car,281.55277777777775,0.08520895482989733,OnTrack,-6436.00918042698,-4532.575734302118,596.8722970613775,PIA
2024-05-25 14:58:32.696,0 days 01:11:28.013000,16,547.2444447288888,0 days 00:00:05.568000,10968.3003136,190.95499776,4,99.56499968,False,8,pos,287.5982236813889,0.08703854475969006,OnTrack,-6410.0,-4526.0,599.0,PIA
2024-05-25 14:58:32.783,0 days 01:11:28.100000,16,546.8577777777776,0 days 00:00:05.655000,10542.0,194.0,4,100.0,False,8,car,292.3305555555555,0.08847073468901198,OnTrack,-6355.69197141652,-4513.860974054029,603.9345120202174,PIA
2024-05-25 14:58:32.943,0 days 01:11:28.260000,16,545.6133333333332,0 days 00:00:05.815000,10682.0,200.0,5,100.0,False,8,car,301.21944444444443,0.09116086240786944,OnTrack,-6208.376351533777,-4481.630678876589,617.5329117949003,PIA
2024-05-25 14:58:32.995,0 days 01:11:28.312000,16,544.9777775754117,0 days 00:00:05.867000,10754.437834010057,201.81094585025141,5,99.74129344996409,False,8,pos,304.17108594016105,0.0920541453257921,OnTrack,-6170.0,-4473.0,621.0,PIA
2024-05-25 14:58:33.144,0 days 01:11:28.461000,16,543.1566666666665,0 days 00:00:06.016000,10962.0,207.0,5,99.0,False,8,car,312.77694444444444,0.09465861690782261,OnTrack,-6096.888295961585,-4455.517073911988,627.2720039215191,PIA
2024-05-25 14:58:33.344,0 days 01:11:28.661000,16,540.4344444444444,0 days 00:00:06.216000,11190.0,212.0,5,99.0,False,8,car,324.5547222222222,0.09822303613530872,OnTrack,-6040.133311795822,-4440.0788973002755,631.8742233096781,PIA
2024-05-25 14:58:33.375,0 days 01:11:28.692000,16,539.8230544159945,0 days 00:00:06.247000,11132.470112206624,212.68025205161086,5,99.09717886451584,False,8,pos,326.4081559866586,0.09878395815909609,OnTrack,-6028.0,-4437.0,633.0,PIA
2024-05-25 14:58:33.615,0 days 01:11:28.932000,16,535.0897220322954,0 days 00:00:06.487000,10687.078352034438,217.94670867526847,5,99.84952981075264,False,8,pos,341.0040171680561,0.10320124036787177,OnTrack,-5893.0,-4404.0,646.0,PIA
2024-05-25 14:58:33.663,0 days 01:11:28.980000,16,534.1430555555555,0 days 00:00:06.535000,10598.0,219.0,5,100.0,False,8,car,343.9605555555555,0.10409600527803058,OnTrack,-5853.660184855247,-4394.300774018835,649.5635245012523,PIA
2024-05-25 14:58:33.835,0 days 01:11:29.152000,16,530.5597222222223,0 days 00:00:06.707000,10493.57142857143,222.68571428571428,5,100.0,False,8,pos,354.6422734072017,0.10732871362177496,OnTrack,-5700.0,-4356.0,663.0,PIA
2024-05-25 14:58:33.943,0 days 01:11:29.260000,16,528.3097222222223,0 days 00:00:06.815000,10428.0,225.0,6,100.0,False,8,car,361.4605555555555,0.10939219422453117,OnTrack,-5630.430680929222,-4338.255494093855,668.9342001893743,PIA
2024-05-25 14:58:34.223,0 days 01:11:29.540000,16,522.0875000000001,0 days 00:00:07.095000,10570.0,233.0,6,100.0,False,8,car,379.58277777777766,0.11487669211135176,OnTrack,-5518.519843679171,-4308.656776443611,679.1585130770177,PIA
2024-05-25 14:58:34.296,0 days 01:11:29.613000,16,520.52611248,0 days 00:00:07.168000,10646.389218742857,234.04285622857142,6,100.0,False,8,pos,384.3634671347398,0.11632351691872293,OnTrack,-5476.0,-4298.0,684.0,PIA
2024-05-25 14:58:34.395,0 days 01:11:29.712000,16,518.4086111111112,0 days 00:00:07.267000,10749.985714285714,235.45714285714286,6,100.0,False,8,pos,390.87371827452154,0.11829377521160608,OnTrack,-5407.0,-4281.0,692.0,PIA
2024-05-25 14:58:34.503,0 days 01:11:29.820000,16,516.0986111111113,0 days 00:00:07.375000,10863.0,237.0,6,100.0,False,8,car,398.016111111111,0.12045534446833238,OnTrack,-5332.0907049651605,-4262.475007473169,698.8874122985707,PIA
2024-05-25 14:58:34.615,0 days 01:11:29.932000,16,513.7963888888889,0 days 00:00:07.487000,10956.8,239.1,6,100.0,False,8,pos,405.46997029860927,0.12271117570476668,OnTrack,-5256.0,-4245.0,705.0,PIA
2024-05-25 14:58:34.663,0 days 01:11:29.980000,16,512.8097222222223,0 days 00:00:07.535000,10997.0,240.0,6,100.0,False,8,car,408.6827777777777,0.12368349773096132,OnTrack,-5223.390478490064,-4238.410696318838,707.8359322653297,PIA
2024-05-25 14:58:34.935,0 days 01:11:30.252000,16,507.6719444444443,0 days 00:00:07.807000,11103.857142857143,243.88571428571427,6,100.0,False,8,pos,427.1132283984166,0.12926127766559292,OnTrack,-5044.0,-4212.0,725.0,PIA
2024-05-25 14:58:34.943,0 days 01:11:30.260000,16,507.5208333333332,0 days 00:00:07.815000,11107.0,244.0,6,100.0,False,8,car,427.6605555555555,0.12942692041072196,OnTrack,-5039.117950572681,-4211.538896996009,725.4685866843546,PIA
2024-05-25 14:58:35.136,0 days 01:11:30.453000,16,504.46500101333316,0 days 00:00:08.008000,11282.844386133333,246.68055466666667,6,100.0,False,8,pos,440.9513914840267,0.13344925060124324,OnTrack,-4906.0,-4201.0,738.0,PIA
2024-05-25 14:58:35.303,0 days 01:11:30.620000,16,501.8208333333331,0 days 00:00:08.175000,11435.0,249.0,6,100.0,False,8,car,452.56055555555554,0.1369626406831714,OnTrack,-4710.73461220374,-4178.317847467247,756.0188768513374,PIA
2024-05-25 14:58:35.315,0 days 01:11:30.632000,16,501.63416666666643,0 days 00:00:08.187000,11443.625,249.225,6,99.925,False,8,pos,453.39783514748046,0.1372160344500219,OnTrack,-4700.0,-4177.0,757.0,PIA
2024-05-25 14:58:35.463,0 days 01:11:30.780000,16,499.3319444444442,0 days 00:00:08.335000,11550.0,252.0,6,99.0,False,8,car,463.7605555555555,0.14035220160893178,OnTrack,-4635.28573680534,-4168.453056703914,762.7404329882753,PIA
2024-05-25 14:58:35.595,0 days 01:11:30.912000,16,497.498611111111,0 days 00:00:08.467000,11572.44,253.32,6,99.66,False,8,pos,473.06603463431946,0.14316840591972274,OnTrack,-4588.0,-4150.0,767.0,PIA
2024-05-25 14:58:35.663,0 days 01:11:30.980000,16,496.5541666666666,0 days 00:00:08.535000,11584.0,254.0,6,100.0,False,8,car,477.8716666666666,0.14462277936261794,OnTrack,-4535.879217605242,-4128.921407031766,771.8872277579381,PIA
2024-05-25 14:58:35.855,0 days 01:11:31.172000,16,494.2608333333332,0 days 00:00:08.727000,11059.2,254.8,6,100.0,False,8,pos,491.4619882918762,0.1487357457152364,OnTrack,-4344.0,-4049.0,790.0,PIA
2024-05-25 14:58:35.903,0 days 01:11:31.220000,16,493.68749999999983,0 days 00:00:08.775000,10928.0,255.0,6,100.0,False,8,car,494.8716666666666,0.1497676486249328,OnTrack,-4308.244220124759,-4033.0077855616946,793.328511892081,PIA
2024-05-25 14:58:36.103,0 days 01:11:31.420000,16,491.57638888888874,0 days 00:00:08.975000,10358.0,257.0,7,100.0,False,8,car,509.1494444444443,0.15408866627334755,OnTrack,-4224.090713943177,-3988.342839221431,800.8272368032193,PIA
2024-05-25 14:58:36.263,0 days 01:11:31.580000,16,489.9319444444443,0 days 00:00:09.135000,10528.0,259.0,7,100.0,False,8,car,520.6605555555554,0.15757238166926796,OnTrack,-4155.434528696194,-3951.7510064138137,806.3572522584201,PIA
2024-05-25 14:58:36.296,0 days 01:11:31.613000,16,489.62027838222207,0 days 00:00:09.168000,10520.08001536,259.32999936,7,100.0,False,8,pos,523.0435261387752,0.15829356238142134,OnTrack,-4135.0,-3942.0,808.0,PIA
2024-05-25 14:58:36.415,0 days 01:11:31.732000,16,488.49638888888865,0 days 00:00:09.287000,10491.52,260.52,7,100.0,False,8,pos,531.6642920531445,0.1609025455326243,OnTrack,-4049.0,-3903.0,815.0,PIA
2024-05-25 14:58:36.463,0 days 01:11:31.780000,16,488.04305555555527,0 days 00:00:09.335000,10480.0,261.0,7,100.0,False,8,car,535.1605555555556,0.16196065251065417,OnTrack,-4016.6624755975104,-3889.0022144292566,817.8041314117906,PIA
2024-05-25 14:58:36.595,0 days 01:11:31.912000,16,485.659722222222,0 days 00:00:09.467000,10548.475,262.65,7,100.0,False,8,pos,544.8387748038671,0.16488966267092367,OnTrack,-3935.0,-3856.0,825.0,PIA
2024-05-25 14:58:36.783,0 days 01:11:32.100000,16,482.26527777777767,0 days 00:00:09.655000,10646.0,265.0,7,100.0,False,8,car,558.716111111111,0.16908949096562637,OnTrack,-3808.2666173643506,-3811.414542716374,833.8173483901671,PIA
2024-05-25 14:58:36.895,0 days 01:11:32.212000,16,479.46527777777777,0 days 00:00:09.767000,10621.5,265.7,7,100.0,False,8,pos,566.9871068924043,0.17159261990468003,OnTrack,-3726.0,-3788.0,839.0,PIA
2024-05-25 14:58:36.943,0 days 01:11:32.260000,16,478.2652777777778,0 days 00:00:09.815000,10611.0,266.0,7,100.0,False,8,car,570.5383333333332,0.17266736083170675,OnTrack,-3689.219569768355,-3779.037995041916,841.3213826773658,PIA
2024-05-25 14:58:37.195,0 days 01:11:32.512000,16,468.8852777777778,0 days 00:00:10.067000,10721.25,267.26,7,100.0,False,8,pos,589.2773167527196,0.1783385149376731,OnTrack,-3501.0,-3743.0,853.0,PIA
2024-05-25 14:58:37.256,0 days 01:11:32.573000,16,466.6147246044444,0 days 00:00:10.128000,10747.937472,267.56499968,7,100.0,False,8,pos,593.8266694721236,0.17971532817117258,OnTrack,-3464.0,-3737.0,855.0,PIA
2024-05-25 14:58:37.343,0 days 01:11:32.660000,16,463.37638888888887,0 days 00:00:10.215000,10786.0,268.0,7,100.0,False,8,car,600.316111111111,0.1816792886898792,OnTrack,-3391.6027788903098,-3727.065150128358,857.4804679349676,PIA
2024-05-25 14:58:37.616,0 days 01:11:32.933000,16,451.24305839999994,0 days 00:00:10.488000,10315.0751104,268.0,7,37.89251456,False,8,pos,620.6773571933538,0.18784140334346508,OnTrack,-3100.0,-3692.0,862.0,PIA
2024-05-25 14:58:37.743,0 days 01:11:33.060000,16,445.59861111111104,0 days 00:00:10.615000,10096.0,268.0,7,9.0,True,8,car,630.0938888888888,0.19069121654805166,OnTrack,-3033.2950891041455,-3682.607091644206,861.7652213535044,PIA
2024-05-25 14:58:37.876,0 days 01:11:33.193000,16,439.5397251377776,0 days 00:00:10.748000,10367.8186192,265.5062512,7,1.5187536000000004,True,8,pos,639.8921834057128,0.19365656621174082,OnTrack,-2978.0,-3672.0,861.0,PIA
2024-05-25 14:58:37.903,0 days 01:11:33.220000,16,438.30972222222204,0 days 00:00:10.775000,10423.0,265.0,7,0.0,True,8,car,641.8716666666667,0.19425563577553778,OnTrack,-2963.1484792868155,-3668.9283829393894,860.9274572562719,PIA
2024-05-25 14:58:38.063,0 days 01:11:33.380000,16,431.02083333333314,0 days 00:00:10.935000,10983.0,260.0,7,0.0,True,8,car,653.4272222222222,0.19775280181005245,OnTrack,-2857.6310270147605,-3644.447008526048,860.9759217735354,PIA
2024-05-25 14:58:38.076,0 days 01:11:33.393000,16,430.46833605333313,0 days 00:00:10.948000,10965.125088,258.9785764571429,7,0.0,True,8,pos,654.3331065599583,0.1980269580738425,OnTrack,-2849.0,-3642.0,861.0,PIA
2024-05-25 14:58:38.343,0 days 01:11:33.660000,16,419.12083333333317,0 days 00:00:11.215000,10598.0,238.0,6,0.0,True,8,car,671.9383333333333,0.20335499278457306,OnTrack,-2685.2142239330037,-3579.3413310870915,861.9378880364275,PIA
2024-05-25 14:58:38.356,0 days 01:11:33.673000,16,418.5719471466665,0 days 00:00:11.228000,10688.999552,237.593752,6,0.0,True,8,pos,672.782860515781,0.20361057995764156,OnTrack,-2678.0,-3576.0,862.0,PIA
2024-05-25 14:58:38.503,0 days 01:11:33.820000,16,412.36527777777746,0 days 00:00:11.375000,11718.0,233.0,6,0.0,True,8,car,682.2938888888889,0.206488991577042,OnTrack,-2601.673171135654,-3537.3559775991266,862.7919460285553,PIA
2024-05-25 14:58:38.656,0 days 01:11:33.973000,16,406.20278035555515,0 days 00:00:11.528000,11407.41012992,226.88000256,6,0.0,True,8,pos,691.8908690544365,0.20939341559261682,OnTrack,-2515.0,-3473.0,864.0,PIA
2024-05-25 14:58:38.703,0 days 01:11:34.020000,16,404.3097222222218,0 days 00:00:11.575000,11312.0,225.0,5,0.0,True,8,car,694.7938888888889,0.2102719836816853,OnTrack,-2483.1739793746146,-3443.508211590054,864.4941715530069,PIA
2024-05-25 14:58:38.836,0 days 01:11:34.153000,16,399.17444691555505,0 days 00:00:11.708000,11264.975022628572,221.20000182857143,5,0.0,True,8,pos,702.927689455824,0.21273359194772193,OnTrack,-2394.0,-3352.0,866.0,PIA
2024-05-25 14:58:38.983,0 days 01:11:34.300000,16,393.49861111111056,0 days 00:00:11.855000,11213.0,217.0,5,0.0,True,8,car,711.6716666666667,0.21537986368786585,OnTrack,-2340.930528926038,-3288.9950165392356,867.2081981059641,PIA
2024-05-25 14:58:39.223,0 days 01:11:34.540000,16,385.03194444444387,0 days 00:00:12.095000,11947.0,203.0,4,0.0,True,8,car,725.205,0.21947558313982632,OnTrack,-2313.2241495633934,-3219.9018524233247,868.000678930892,PIA
2024-05-25 14:58:39.236,0 days 01:11:34.553000,16,384.61666871111055,0 days 00:00:12.108000,11929.8834176,202.5666688,4,0.0,True,8,pos,725.922390083212,0.21969269362148558,OnTrack,-2311.0,-3214.0,868.0,PIA
2024-05-25 14:58:39.336,0 days 01:11:34.653000,16,381.42222426666603,0 days 00:00:12.208000,11798.216750933334,199.23333546666666,4,0.0,True,8,pos,731.4012666734908,0.2213508173721527,OnTrack,-2292.0,-3161.0,868.0,PIA
2024-05-25 14:58:39.463,0 days 01:11:34.780000,16,377.3652777777771,0 days 00:00:12.335000,11631.0,195.0,4,0.0,True,8,car,738.205,0.22340989492865532,OnTrack,-2273.594354463926,-3080.0173917384595,869.2125715794572,PIA
2024-05-25 14:58:39.595,0 days 01:11:34.912000,16,373.8452769760688,0 days 00:00:12.467000,11262.715218611296,189.83273903663806,4,0.4697509966692662,True,8,pos,745.0299645085473,0.22547539787667975,OnTrack,-2263.0,-2994.0,871.0,PIA
2024-05-25 14:58:39.744,0 days 01:11:35.061000,16,369.8719444444439,0 days 00:00:12.616000,10847.0,184.0,4,1.0,False,8,car,752.5672222222222,0.2277564687903992,OnTrack,-2261.0967686659797,-2911.49171695256,872.2071247935185,PIA
2024-05-25 14:58:39.944,0 days 01:11:35.261000,16,364.87194444444367,0 days 00:00:12.816000,10871.0,181.0,4,31.0,False,8,car,762.6227777777779,0.23079967577235672,OnTrack,-2271.822505644188,-2823.014667697197,873.1339934491108,PIA
2024-05-25 14:58:40.035,0 days 01:11:35.352000,16,363.1277769512061,0 days 00:00:12.907000,10844.254467611878,179.36917485438283,4,38.501795669838984,False,8,pos,767.1088569299683,0.23215733993344007,OnTrack,-2278.0,-2789.0,874.0,PIA
2024-05-25 14:58:40.223,0 days 01:11:35.540000,16,359.5244444444437,0 days 00:00:13.095000,10789.0,176.0,4,54.0,False,8,car,776.2627777777778,0.23492767675694348,OnTrack,-2292.387980068554,-2730.501955855089,876.8475141035299,PIA
2024-05-25 14:58:40.395,0 days 01:11:35.712000,16,357.5655555555548,0 days 00:00:13.267000,10829.023076923077,176.33076923076922,4,55.323076923076925,False,8,pos,784.6836354061929,0.23747615979075304,OnTrack,-2311.0,-2676.0,880.0,PIA
2024-05-25 14:58:40.635,0 days 01:11:35.952000,16,354.8322222222215,0 days 00:00:13.507000,10884.86923076923,176.7923076923077,4,57.16923076923077,False,8,pos,796.5044943234554,0.24105361706708156,OnTrack,-2359.0,-2568.0,884.0,PIA
2024-05-25 14:58:40.743,0 days 01:11:36.060000,16,353.6022222222215,0 days 00:00:13.615000,10910.0,177.0,4,58.0,False,8,car,801.8294444444444,0.24266515660830718,OnTrack,-2403.4632682804795,-2492.1157524048936,885.2200048522067,PIA
2024-05-25 14:58:40.855,0 days 01:11:36.172000,16,352.8555555555548,0 days 00:00:13.727000,10937.3,177.35,4,58.35,False,8,pos,807.3533352105503,0.24433690342071443,OnTrack,-2452.0,-2415.0,886.0,PIA
2024-05-25 14:58:41.063,0 days 01:11:36.380000,16,351.46888888888816,0 days 00:00:13.935000,10988.0,178.0,4,59.0,False,8,car,817.6516666666666,0.2474535839478734,OnTrack,-2506.811697393181,-2337.5589763189373,886.0429024480301,PIA
2024-05-25 14:58:41.303,0 days 01:11:36.620000,16,349.4022222222213,0 days 00:00:14.175000,10408.0,180.0,4,47.0,False,8,car,829.6516666666666,0.25108525636833096,OnTrack,-2549.5926024590817,-2292.5880186303234,885.062913246766,PIA
2024-05-25 14:58:41.356,0 days 01:11:36.673000,16,348.8575006577769,0 days 00:00:14.228000,10404.3562544,179.3375008,4,31.7625184,False,8,pos,832.2951090232498,0.2518852660934537,OnTrack,-2565.0,-2274.0,885.0,PIA
2024-05-25 14:58:41.396,0 days 01:11:36.713000,16,348.4463895466657,0 days 00:00:14.268000,10401.6062544,178.8375008,4,20.2625184,False,8,pos,834.2853927840429,0.25248760431370004,OnTrack,-2578.0,-2258.0,885.0,PIA
2024-05-25 14:58:41.463,0 days 01:11:36.780000,16,347.7577777777768,0 days 00:00:14.335000,10397.0,178.0,4,1.0,True,8,car,837.5627777777778,0.2534794700381141,OnTrack,-2600.3326365413645,-2231.0398606808394,885.2013381423728,PIA
2024-05-25 14:58:41.595,0 days 01:11:36.912000,16,345.5577777777769,0 days 00:00:14.467000,10135.64,173.38,4,1.0,True,8,pos,843.7757373015545,0.2553597561841074,OnTrack,-2643.0,-2179.0,886.0,PIA
2024-05-25 14:58:41.863,0 days 01:11:37.180000,16,341.0911111111103,0 days 00:00:14.735000,9605.0,164.0,4,1.0,False,8,car,855.785,0.25899423186177184,OnTrack,-2708.029762235701,-2077.4967981679843,887.5127113923,PIA
2024-05-25 14:58:41.896,0 days 01:11:37.213000,16,340.4494456888881,0 days 00:00:14.768000,9573.8563104,163.3812512,4,1.0,False,8,pos,857.2629587696671,0.25944152037030294,OnTrack,-2714.0,-2065.0,888.0,PIA
2024-05-25 14:58:42.023,0 days 01:11:37.340000,16,337.9799999999992,0 days 00:00:14.895000,9454.0,161.0,4,1.0,False,8,car,862.9405555555555,0.2611597846754521,OnTrack,-2732.822708492241,-2016.5376156886025,890.7953937362914,PIA
2024-05-25 14:58:42.135,0 days 01:11:37.452000,16,335.4911111111103,0 days 00:00:15.007000,9422.4,159.4,4,11.0,False,8,pos,867.8825565342203,0.2626554287301264,OnTrack,-2744.0,-1974.0,893.0,PIA
2024-05-25 14:58:42.303,0 days 01:11:37.620000,16,331.75777777777694,0 days 00:00:15.175000,9375.0,157.0,4,26.0,False,8,car,875.1516666666666,0.26485534762923246,OnTrack,-2749.7324529755774,-1907.491205252606,893.8782599108063,PIA
2024-05-25 14:58:42.335,0 days 01:11:37.652000,16,331.0466666666658,0 days 00:00:15.207000,9393.56,156.2,4,30.64,False,8,pos,876.5132249700491,0.2652674087741691,OnTrack,-2748.0,-1891.0,894.0,PIA
2024-05-25 14:58:42.503,0 days 01:11:37.820000,16,327.3133333333325,0 days 00:00:15.375000,9491.0,152.0,4,55.0,False,8,car,883.5961111111111,0.26741096896214706,OnTrack,-2722.166455092499,-1779.2605575705115,894.9960616338046,PIA
2024-05-25 14:58:42.575,0 days 01:11:37.892000,16,325.5533333333325,0 days 00:00:15.447000,9560.12,152.72,4,59.68,False,8,pos,886.6553202665268,0.2683368060886583,OnTrack,-2709.0,-1735.0,895.0,PIA
2024-05-25 14:58:42.703,0 days 01:11:38.020000,16,322.4244444444437,0 days 00:00:15.575000,9683.0,154.0,4,68.0,False,8,car,892.1516666666666,0.27000021689154735,OnTrack,-2688.4901562808723,-1676.9530217716374,893.8216292471916,PIA
